Name;Series;Platform;Year_of_Release;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Critic_Score;Critic_Count;User_Score;User_Count;Rating;Predecessors_Count;Predecessors_Global_Sales_Mean;Predecessors_JP_Sales_Mean;Predecessors_EU_Sales_Mean;Predecessors_NA_Sales_Mean;Predecessors_Other_Sales_Mean
Dinotopia: The Sunstone Odyssey;Dinotopia;GC;2003;Action;TDK Mediactive;0.01;0.0;0.0;0.0;0.02;50.0;4;0.0;0;T;10;0.1;0.0;0.025;0.07500000000000001;0.0
PachiPara 3D;"";3DS;2011;Misc;Irem Software Engineering;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;37;0.07166666666666667;0.0;0.015000000000000001;0.05333333333333334;0.005
Rugby World Cup 2015;"";PSV;2015;Sports;Ubisoft;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;E;7;0.11142857142857143;0.0;0.08714285714285716;0.004285714285714286;0.018571428571428572
Brave: The Video Game;Brave;Wii;2012;Action;Disney Interactive Studios;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;222;0.5843243243243242;0.010405405405405405;0.2085135135135135;0.30216216216216213;0.0632432432432432
Sniper Elite;"";PC;2005;Shooter;MC2 Entertainment;0.0;0.01;0.0;0.0;0.02;76.0;13;8.0;143;M;11;0.3518181818181818;0.007272727272727273;0.13636363636363638;0.16454545454545455;0.04181818181818182
A Vampyre Story;"";PC;2008;Adventure;Crimson Cow;0.0;0.01;0.0;0.0;0.02;75.0;33;8.5;25;T;60;0.23214285714285712;0.028571428571428574;0.09071428571428572;0.09214285714285717;0.021428571428571432
Idol Death Game TV;"";PSV;2016;Adventure;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Earth Defense Force 2017 (old JP sales);"";X360;2006;Shooter;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Sengoku Hime: Senran ni Mau Otometachi;Sengoku Hime;PS2;2009;Adventure;Yeti;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;5;0.01;0.01;0.0;0.0;0.0
GTI Club: Supermini Festa!;GTI Club;Wii;2010;Racing;Konami Digital Entertainment;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;52;1.578;0.008;0.355;1.019;0.195
Syberia II;"";PC;2004;Adventure;MC2 Entertainment;0.0;0.01;0.0;0.0;0.02;80.0;23;8.4;152;T;1;0.03;0.0;0.01;0.02;0.0
Command & Conquer Collection;"";PC;2003;Strategy;Electronic Arts;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Marvel Superheroes 3D: Grandmasters Challenge;Marvel Superheroes 3D;Wii;2010;Action;Neko Entertainment;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;177;0.4675;0.0409375;0.1528125;0.22812500000000002;0.04593750000000002
Monster Trux Offroad;"";Wii;2007;Racing;Popcorn Arcade;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;29;0.2385714285714286;0.0;0.02428571428571429;0.2;0.012857142857142857
Hasbro Family Fun Pack Conquest Edition;"";XOne;2016;Misc;Ubisoft;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E10+;1;0.02;0.0;0.0;0.01;0.0
Achtung Panzer: Kharkov 1943;Achtung Panzer;PC;2010;Strategy;Mamba Games;0.0;0.01;0.0;0.0;0.02;70.0;6;8.3;20;;10;0.06999999999999999;0.0;0.025999999999999995;0.04;0.004
Saenai Kanojo no Sodatekata: Blessing Flowers;Saenai Kanojo no Sodatekata;PSV;2015;Action;5p;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;6;0;0;0;0;0
Sora no Otoshimono Forte: Dreamy Season;Sora no Otoshimono Forte;DS;2011;Adventure;Kadokawa Shoten;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;42;0.2905882352941177;0.043529411764705886;0.07235294117647062;0.15176470588235294;0.02235294117647059
Mission: Impossible - Operation Surma;Mission;GC;2004;Platform;Atari;0.01;0.0;0.0;0.0;0.02;64.0;9;0.0;0;T;7;0.12400000000000003;0.0;0.038;0.076;0.012
Romance of the Three Kingdoms XII;"";WiiU;2012;Strategy;Tecmo Koei;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;5;0.2675;0.20500000000000002;0.0225;0.0325;0.0075
Trigger Man;"";GC;2004;Shooter;Crave Entertainment;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;T;2;0.10500000000000001;0.0;0.034999999999999996;0.055;0.01
Hiiro no Kakera Portable;"";PSP;2008;Adventure;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;3;0.02;0.02;0.0;0.0;0.0
Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen;Yuu Yuu Hakusho DS;DS;2006;Action;Takara Tomy;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;71;0.08875000000000002;0.0475;0.01625;0.02125;0.00375
Antz Extreme Racing;"";X;2002;Racing;Empire Interactive;0.01;0.0;0.0;0.0;0.02;35.0;4;8.7;10;E;9;0.3011111111111111;0.0;0.0811111111111111;0.2011111111111111;0.01888888888888889
7scarlet;"";PSV;2016;Adventure;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;2;0.01;0.0;0.0;0.01;0.0
Assetto Corsa;"";XOne;2016;Racing;505 Games;0.0;0.01;0.0;0.0;0.02;63.0;9;6.7;27;E;1;0.07;0.0;0.06;0.0;0.01
Brothers Conflict: Precious Baby;Brothers Conflict;PSV;2017;Action;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;29;0.24333333333333332;0.01;0.06;0.16666666666666666;0.006666666666666667
Majesty 2 Collection;"";PC;2011;Strategy;Paradox Interactive;0.0;0.01;0.0;0.0;0.02;0.0;0;8.5;11;T;110;0.041666666666666664;0.006666666666666667;0.02666666666666667;0.0016666666666666668;0.005
Sangoku Koi Senki: Omoide Gaeshi - CS Edition;Sangoku Koi Senki;PSV;2016;Adventure;Prototype;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;4;0.03;0.03;0.0;0.0;0.0
Turbo: Super Stunt Squad;Turbo;3DS;2013;Sports;D3Publisher;0.0;0.01;0.0;0.0;0.02;0.0;0;5.2;5;E;19;0.02;0.0;0.016;0.0;0.0
Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita;"";PS2;2008;Adventure;ASCII Media Works;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;2;0.065;0.065;0.0;0.0;0.0
Jet Impulse;"";DS;2007;Simulation;Nintendo;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;11;0;0;0;0;0
Triggerheart Exelica;"";DC;2007;Shooter;Warashi;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;1;0.02;0.02;0.0;0.0;0.0
Games Explosion!;"";GBA;2006;Action;THQ;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;168;0.49297297297297304;0.012162162162162163;0.16702702702702701;0.2662162162162162;0.04837837837837839
Ouma ga Toki: Kakuriyo no Enishi;Ouma ga Toki;PSV;2016;Action;Nippon Ichi Software;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;40;0.08000000000000002;0.08000000000000002;0.0;0.0;0.0
Gummy Bears Magical Medallion;"";Wii;2011;Platform;Storm City Games;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;9;0;0;0;0;0
Tennis no Oji-Sama: Card Hunter;Tennis no Oji-Sama;PS2;2007;Strategy;Konami Digital Entertainment;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;10;0;0;0;0;0
Night Wizard the Video Game: Denial of the World;Night Wizard the Video Game;PS2;2008;Adventure;5p;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;70;0.05;0.0;0.01;0.04;0.0
Enemy Territory: Quake Wars;Enemy Territory;PC;2007;Shooter;Activision;0.01;0.0;0.0;0.0;0.02;84.0;55;8.3;231;T;217;1.1134090909090908;0.007954545454545457;0.3063636363636363;0.6838636363636365;0.11613636363636358
Portable Island: Tenohira Resort;Portable Island;PSP;2006;Simulation;Namco Bandai Games;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;179;0.23769230769230765;0.050769230769230775;0.03923076923076923;0.13461538461538464;0.013846153846153848
Tokyo Twilight Ghost Hunters Daybreak: Special Gigs;Tokyo Twilight Ghost Hunters Daybreak;PS4;2016;Adventure;Nippon Ichi Software;0.01;0.0;0.0;0.0;0.02;64.0;11;0.0;0;T;2;0;0;0;0;0
Sengoku Efuda Yuugi: Hototogisu Ran;Sengoku Efuda Yuugi;PSP;2008;Misc;Irem Software Engineering;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;37;0.22499999999999998;0.22499999999999998;0.0;0.0;0.0
Tokyo Friend Park II DS;"";DS;2006;Misc;Rocket Company;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Kao the Kangaroo Round 2;"";PS2;2005;Platform;JoWood Productions;0.01;0.01;0.0;0.0;0.02;58.0;12;8.7;7;E;5;0.02;0.0;0.0;0.01;0.0
Adventure Time: The Secret of the Nameless ;Adventure Time;3DS;2014;Adventure;Little Orbit;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;101;0.26333333333333336;0.0025;0.0375;0.21083333333333332;0.011666666666666667
Tyranny;"";PC;2016;Role-Playing;Paradox Interactive;0.0;0.01;0.0;0.0;0.02;80.0;63;7.8;338;;0;0;0;0;0;0
Robopon 2: Ring Version;Robopon 2;GBA;2001;Role-Playing;Hudson Entertainment;0.01;0.0;0.0;0.0;0.02;68.0;6;0.0;0;E;79;1.3505555555555557;0.4322222222222223;0.2894444444444444;0.5238888888888887;0.10666666666666667
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable;Shin Hisui no Shizuku;PSP;2010;Adventure;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;10;0.017777777777777774;0.017777777777777774;0.0;0.0;0.0
Moe Moe 2-ji Taisen (Ryoku) * Deluxe;"";PSP;2008;Adventure;System Soft;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;1;0.01;0.01;0.0;0.0;0.0
Dream Dancer;"";DS;2009;Misc;Zoo Games;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;30;0.13333333333333333;0.0;0.006666666666666667;0.11333333333333334;0.006666666666666667
Dragon Tales: Dragon Adventures;Dragon Tales;GBA;2003;Platform;NewKidCo;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;337;0.5209677419354839;0.039354838709677424;0.16580645161290322;0.2819354838709677;0.03193548387096774
Colin McRae Rally 2005;"";PC;2004;Racing;Codemasters;0.0;0.01;0.0;0.0;0.02;83.0;11;7.2;52;E;10;0.6349999999999999;0.018;0.5049999999999999;0.032;0.08
Powerbike;"";DS;2009;Racing;Majesco Entertainment;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;0;0;0;0;0;0
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide;Violet no Atelier;PSP;2011;Role-Playing;Gust;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;26;0.1135;0.06500000000000002;0.014000000000000002;0.027000000000000003;0.008
Grisaia no Meikyuu: Le Labyrinthe de la Grisaia;Grisaia no Meikyuu;PSV;2014;Adventure;Prototype;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;3;0.013333333333333334;0.013333333333333334;0.0;0.0;0.0
Gaku ? Ou: The Royal Seven Stars;Gaku ? Ou;PSP;2012;Role-Playing;Alchemist;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;163;0.668076923076923;0.20307692307692313;0.12846153846153846;0.27499999999999997;0.06230769230769232
Rayman 10th Anniversary;"";GBA;2005;Platform;Ubisoft;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Elminage II DS Remix: Sousei no Megami to Unmai no Daichi;Elminage II DS Remix;DS;2010;Role-Playing;Starfish;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;4;0.14;0.14;0.0;0.0;0.0
Online Chess Kingdoms;"";PSP;2006;Misc;Konami Digital Entertainment;0.01;0.0;0.0;0.0;0.02;60.0;17;6.8;6;E;0;0;0;0;0;0
RollerCoaster Tycoon: Gold Edition;RollerCoaster Tycoon;PC;2002;Strategy;Infogrames;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;20;0.18916666666666668;0.0;0.06833333333333334;0.11083333333333334;0.008333333333333333
Storm Lover Kai!!;"";PSP;2012;Action;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Dance with Devils;"";PSV;2016;Action;Unknown;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Race Driver: Create & Race;Race Driver;DS;2007;Racing;Codemasters;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;178;0.3585714285714286;0.023478260869565216;0.11018633540372666;0.1968944099378882;0.027515527950310523
Minna to Issho;"";PSV;2011;Misc;Sony Computer Entertainment;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;7;0.06;0.06;0.0;0.0;0.0
Nurarihyon no Mago: Hyakki Ryouran Taisen;Nurarihyon no Mago;PS3;2011;Fighting;Konami Digital Entertainment;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;60;0.135;0.1325;0.0;0.0;0.0025
FIFA Soccer 08;"";PC;2007;Sports;Electronic Arts;0.0;0.01;0.0;0.0;0.02;77.0;7;6.1;50;E;71;1.1282539682539685;0.014444444444444446;0.6234920634920635;0.24015873015873013;0.24968253968253964
Legoland;"";PC;1999;Action;LEGO Media;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Enkaku Sousa: Sana e no 23 Hiai;Enkaku Sousa;PSP;2009;Adventure;Sony Computer Entertainment;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;23;0.18333333333333335;0.18333333333333335;0.0;0.0;0.0
Hummer Badlands;"";X;2006;Racing;Global Star;0.01;0.0;0.0;0.0;0.02;44.0;7;6.0;5;E;1;0.05;0.0;0.02;0.02;0.01
Command & Conquer 4: Tiberian Twilight;Command & Conquer 4;PC;2010;Strategy;Electronic Arts;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;46;0.3638709677419354;0.005806451612903225;0.11903225806451609;0.2190322580645161;0.02032258064516129
Hasbro Family Fun Pack Conquest Edition;"";PS4;2016;Misc;Ubisoft;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E10+;1;0.02;0.0;0.0;0.01;0.0
Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival;Katekyoo Hitman Reborn! DS;DS;2008;Action;Takara Tomy;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;18;0.034;0.034;0.0;0.0;0.0
Iron Soldier 3;"";PS;1999;Simulation;Telegames;0.01;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Oyaku de Asoberu DS Ehon: Ukkari Penelope;Oyaku de Asoberu DS Ehon;DS;2008;Simulation;Tecmo Koei;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;270;0.1746428571428571;0.12392857142857142;0.002857142857142857;0.04071428571428572;0.0067857142857142855
UNO 52;"";DS;2006;Misc;Zoo Digital Publishing;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;1;0.1;0.0;0.0;0.1;0.01
Tiger & Bunny: Heros Day;Tiger & Bunny;PSP;2013;Action;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;164;0.3699999999999999;0.030952380952380946;0.12857142857142853;0.1680952380952381;0.042380952380952394
Turbo: Super Stunt Squad;Turbo;Wii;2013;Sports;D3Publisher;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;E;19;0.02;0.0;0.016;0.0;0.0
Accel World: Kasoku no Chouten;Accel World;PS3;2013;Adventure;Namco Bandai Games;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;370;0.09000000000000001;0.04687500000000001;0.021875;0.0175;0.003125
Pachinko Kaou: Misora Hibari;Pachinko Kaou;PS2;2007;Misc;Hackberry;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;21;0.049523809523809526;0.049523809523809526;0.0;0.0;0.0
Poupee Girl DS;"";DS;2009;Misc;Alvion;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;1;0.02;0.02;0.0;0.0;0.0
Samurai Warriors: Sanada Maru;Samurai Warriors;PS3;2016;Action;Tecmo Koei;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;142;0.28020833333333334;0.15385416666666663;0.039583333333333325;0.07093749999999999;0.015000000000000008
Choro Q;"";PS2;2003;Racing;Zoo Digital Publishing;0.01;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;9;0.15500000000000003;0.14250000000000002;0.0;0.0;0.01
Sherlock Holmes: The Devils Daughter;Sherlock Holmes;PC;2016;Adventure;Bigben Interactive;0.0;0.01;0.0;0.0;0.02;65.0;18;7.2;75;T;25;0.11533333333333333;0.0;0.06733333333333334;0.034;0.012666666666666666
Just Cause;"";PS2;2006;Action;Eidos Interactive;0.01;0.01;0.0;0.0;0.02;67.0;23;7.9;41;M;8;0.8274999999999999;0.02125;0.4275;0.2675;0.1125
Narcissus: Moshimo Ashita ga Runara;Narcissus;PSP;2010;Adventure;Kadokawa Shoten;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;20;0.08555555555555555;0.08555555555555555;0.0;0.0;0.0
Girl Friend Beta: Kimi to Sugosu Natsuyasumi;Girl Friend Beta;PSV;2015;Action;Namco Bandai Games;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;1;0;0;0;0;0
Worldwide Soccer Manager 2006;"";PC;2004;Sports;Sega;0.0;0.01;0.0;0.0;0.02;89.0;20;0.0;0;E;3;0.5700000000000001;0.0;0.5700000000000001;0.0;0.0
IHRA Drag Racing: Sportsman Edition;IHRA Drag Racing;X;2006;Racing;Bethesda Softworks;0.01;0.0;0.0;0.0;0.02;35.0;4;0.0;0;E10+;75;0.3220454545454545;0.00409090909090909;0.09545454545454542;0.19295454545454538;0.02886363636363637
Sharin no Kuni, Himawari no Shoujo;"";X360;2010;Adventure;5p;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Valentino Rossi: The Game;Valentino Rossi;PC;2016;Racing;Namco Bandai Games;0.0;0.01;0.0;0.0;0.02;72.0;4;6.2;14;E;159;0.09999999999999999;0.0;0.017142857142857144;0.07571428571428572;0.008571428571428572
Fernbus Simulator;"";PC;2016;Simulation;Aerosoft;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;49;0.2139999999999999;0.0016666666666666668;0.15766666666666662;0.03200000000000001;0.022333333333333337
Drone Tactics;"";DS;2007;Strategy;Success;0.01;0.0;0.0;0.0;0.02;74.0;12;7.4;7;E10+;23;0.06583333333333334;0.01;0.011666666666666667;0.04083333333333333;0.0025
Moujuu-Tachi to Ohimesama;"";PSV;2016;Action;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;5;0.15000000000000002;0.15000000000000002;0.0;0.0;0.0
Simple DS Series Vol. 42: The Haioku Byoutou;Simple DS Series Vol. 42;DS;2008;Adventure;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;43;0.12;0.11499999999999999;0.0;0.0;0.00375
So-Ra-No-Wo-To: Otome no Gojuusou;So-Ra-No-Wo-To;PSP;2010;Adventure;Compile Heart;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;30;0.09150000000000001;0.039500000000000014;0.011;0.0385;0.002
Technic Beat;"";PS2;2002;Misc;Arika;0.01;0.01;0.0;0.0;0.02;67.0;24;0.0;0;E;15;0.11666666666666665;0.013333333333333334;0.03;0.06333333333333334;0.013333333333333334
Dance! Its Your Stage;"";Wii;2011;Misc;DTP Entertainment;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;1;0.02;0.0;0.02;0.0;0.0
Meiji Toukyou Renka: Twilight Kiss;Meiji Toukyou Renka;PSP;2015;Action;Broccoli;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;17;0.29250000000000004;0.042499999999999996;0.08;0.1475;0.0225
I Love Horses: Riders Paradise;I Love Horses;Wii;2010;Simulation;Destineer;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;E;5;0.16;0.0;0.0;0.15;0.01
DuckTales: Remastered;DuckTales;PC;2013;Action;Capcom;0.0;0.01;0.0;0.0;0.02;66.0;6;7.5;156;E;12;0.07250000000000001;0.01;0.02;0.03;0.0075
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7;God Eater Off Shot;PS4;2016;Action;Namco Bandai Games;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;4;0.02;0.02;0.0;0.0;0.0
Yume Neko DS;"";DS;2008;Simulation;Sega;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;0;0;0;0;0;0
Dream C Clu;"";PS3;2012;Simulation;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;1;0.07;0.07;0.0;0.0;0.0
Germanys Next Topmodel 2011;"";DS;2011;Simulation;7G//AMES;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;1;0.02;0.0;0.02;0.0;0.0
Evil Genius;"";PC;2004;Strategy;Vivendi Games;0.0;0.01;0.0;0.0;0.02;75.0;51;8.3;106;T;19;0.12;0.12;0.0;0.0;0.0
SBK Superbike World Championship;"";PS2;2008;Racing;Black Bean Games;0.01;0.01;0.0;0.0;0.02;0.0;0;0.0;0;E10+;12;0.10166666666666668;0.0;0.05416666666666667;0.03416666666666667;0.012499999999999999
Kyoukai no Shirayuki;"";PSV;2016;Action;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;6;0;0;0;0;0
Scared Rider Xechs;"";PS2;2010;Adventure;RED Entertainment;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;16;0;0;0;0;0
Imperium Romanum;"";PC;2008;Strategy;Kalypso Media;0.0;0.01;0.0;0.0;0.02;63.0;19;7.5;24;E10+;0;0;0;0;0;0
Memories Off 6: Next Relation;Memories Off 6;PS2;2009;Adventure;5p;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;56;0.035217391304347825;0.02782608695652174;0.002173913043478261;0.003913043478260869;0.0008695652173913044
Vitamin X: Detective B6;Vitamin X;PSP;2012;Adventure;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;50;0.06000000000000001;0.04071428571428572;0.005;0.012857142857142859;0.0014285714285714286
Psycho-Pass;"";XOne;2014;Adventure;5p;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;2;0.04;0.005;0.005;0.02;0.005
Misshitsu no Sacrifice;"";PSP;2010;Adventure;D3Publisher;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;1;0;0;0;0;0
Suran Digit;"";PSV;2016;Adventure;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;6;0.21;0.2;0.0;0.0;0.01
Ouran Koukou Host Bu;"";PS2;2007;Adventure;Idea Factory;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;7;0.07250000000000001;0.019999999999999997;0.0;0.05;0.005
Lotus Challenge;"";GC;2004;Racing;Ignition Entertainment;0.01;0.0;0.0;0.0;0.02;0.0;0;0.0;0;;46;0.245625;0.01125;0.08937500000000001;0.12250000000000004;0.024375000000000004
Taishou x Alice: All in One;Taishou x Alice;PSV;2016;Adventure;Prototype;0.0;0.0;0.02;0.0;0.02;0.0;0;0.0;0;;190;0.10809523809523805;0.026666666666666665;0.03380952380952381;0.0380952380952381;0.009523809523809523
Football Manager 2007;"";X360;2006;Sports;Sega;0.0;0.01;0.0;0.0;0.02;0.0;0;0.0;0;;17;0.4621428571428571;0.0;0.3792857142857143;0.0014285714285714286;0.08142857142857145
Ferrari: The Race Experience;Ferrari;Wii;0;Racing;System 3 Arcade Software;0.0;0.01;0.0;0.0;0.02;54.0;4;0.0;0;E;194;0.3669642857142855;0.027321428571428566;0.10672619047619047;0.20785714285714282;0.02464285714285712
Dragon Zakura DS;"";DS;2007;Misc;Electronic Arts;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;0;0;0;0;0;0
Chameleon: To Dye For!;Chameleon;DS;2006;Puzzle;505 Games;0.01;0.0;0.0;0.0;0.01;0.0;0;0.0;0;;3;0.1;0.0;0.0;0.08;0.01
SpongeBob: HeroPants;SpongeBob;PSV;2015;Platform;Activision;0.01;0.0;0.0;0.0;0.01;0.0;0;5.1;7;E;40;0.7666666666666665;0.0;0.18166666666666667;0.5433333333333334;0.043888888888888894
Sora no Otoshimono: DokiDoki Summer Vacation;Sora no Otoshimono;PSP;2010;Adventure;Kadokawa Shoten;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;26;0.03333333333333333;0.03333333333333333;0.0;0.0;0.0
Shinseiki Evangelion: Battle Orchestra Portable;Shinseiki Evangelion;PSP;2009;Fighting;Broccoli;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;6;0.02;0.02;0.0;0.0;0.0
Donkey Kong Jungle Beat;"";Wii;2008;Platform;Nintendo;0.0;0.01;0.0;0.0;0.01;0.0;0;0.0;0;;2;0.97;0.19;0.195;0.535;0.045
DokuSui: DokiDoki Suikoden;DokuSui;PSP;2011;Role-Playing;Irem Software Engineering;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;16;0.4625;0.22125;0.085;0.12374999999999999;0.03
Blackthorne;"";GBA;2003;Action;Activision;0.01;0.0;0.0;0.0;0.01;67.0;10;7.6;5;T;0;0;0;0;0;0
Contrast;"";PC;2013;Platform;Focus Home Interactive;0.0;0.01;0.0;0.0;0.01;62.0;24;7.7;172;T;0;0;0;0;0;0
Blazblue: Continuum Shift Extend;Blazblue;PSP;2012;Fighting;Arc System Works;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;14;0.21000000000000002;0.06714285714285714;0.027142857142857146;0.09857142857142857;0.018571428571428572
Bomberman (jp sales);"";PSP;2006;Puzzle;Konami Digital Entertainment;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;0;0;0;0;0;0
S.Y.K: Shinsetsu Saiyuuki;S.Y.K;PS2;2009;Adventure;Idea Factory;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;5;0.02666666666666667;0.02666666666666667;0.0;0.0;0.0
Black Cat;"";PS2;2006;Action;Capcom;0.0;0.0;0.01;0.0;0.01;0.0;0;0.0;0;;0;0;0;0;0;0
Marvel Pinball: Epic Collection Volume 1;Marvel Pinball;PS4;2016;Misc;Nighthawk Interactive;0.01;0.0;0.0;0.0;0.01;0.0;0;0.0;0;;11;0.16000000000000003;0.0;0.012727272727272728;0.13636363636363635;0.010909090909090908
Space Invaders Revolution;"";DS;2005;Shooter;Rising Star Games;0.01;0.0;0.0;0.0;0.01;49.0;9;5.2;5;E;0;0;0;0;0;0
Turok;"";PC;2008;Action;Touchstone;0.0;0.01;0.0;0.0;0.01;65.0;16;6.4;56;M;10;0.71;0.01;0.20500000000000002;0.405;0.085
