Name;Series;Platform;Year_of_Release;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Critic_Score;Critic_Count;User_Score;User_Count;Rating;Predecessors_Count;Predecessors_Global_Sales_Mean;Predecessors_JP_Sales_Mean;Predecessors_EU_Sales_Mean;Predecessors_NA_Sales_Mean;Predecessors_Other_Sales_Mean
Jewel Master: Cradle of Rome;Jewel Master;Wii;2008;Puzzle;Rondomedia;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;4;0.0725;0.0;0.025;0.0425;0.0075
Crash Time: Autobahn Pusuit;Crash Time;X360;2008;Racing;RTL;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Zoo Tycoon;"";PC;2001;Strategy;Microsoft Game Studios;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;8;0.27666666666666667;0.0016666666666666668;0.05166666666666667;0.19666666666666666;0.026666666666666672
Earthworm Jim 2;"";GBA;2002;Platform;Vivendi Games;0.02;0.01;0.0;0.0;0.03;45.0;10;5.7;6;E;3;0.205;0.0;0.05;0.15000000000000002;0.005
MotoGP;"";PSP;2006;Racing;Sony Computer Entertainment;0.03;0.0;0.0;0.0;0.03;69.0;18;7.1;7;E;28;0.1357142857142857;0.0071428571428571435;0.05678571428571431;0.04821428571428572;0.02285714285714286
Dungeon Maker: Hunting Ground;Dungeon Maker;PSP;2006;Role-Playing;Global A Entertainment;0.03;0.0;0.0;0.0;0.03;70.0;18;6.4;8;E10+;0;0;0;0;0;0
Fritz Chess;"";PS3;2009;Strategy;Deep Silver;0.0;0.03;0.0;0.01;0.03;0.0;0;0.0;0;;7;0.02;0.0;0.0;0.02;0.0
QUIZ PARTY;"";Wii;2012;Misc;Nintendo;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;1;0.01;0.0;0.01;0.0;0.0
Kings Quest: The Complete Collection;Kings Quest;PS4;2016;Adventure;Activision;0.03;0.0;0.0;0.01;0.03;0.0;0;0.0;0;E10+;2;0.025;0.0;0.0;0.02;0.0
Call of Juarez: Bound in Blood;Call of Juarez;PC;2009;Shooter;Ubisoft;0.0;0.03;0.0;0.0;0.03;78.0;39;8.0;283;M;5;0.43200000000000005;0.002;0.176;0.192;0.06000000000000001
Tamagotchi no Doki Doki Dream Omisecchi;"";3DS;2013;Simulation;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Toushin Toshi;"";3DS;2014;Role-Playing;imageepoch Inc.;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;2;0;0;0;0;0
Suujin Taisen;"";DS;2007;Strategy;Nintendo;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;55;0.3361764705882353;0.3308823529411765;0.0;0.0;0.004999999999999999
Rugby 15;"";PSV;2015;Sports;Bigben Interactive;0.0;0.03;0.0;0.01;0.03;0.0;0;0.0;0;E;36;0.08666666666666667;0.0006666666666666666;0.05466666666666667;0.017333333333333333;0.012333333333333335
Apache: Air Assault;Apache;PC;2010;Simulation;Just Flight;0.0;0.03;0.0;0.0;0.03;64.0;7;7.5;18;T;2;0.18;0.0;0.045;0.11499999999999999;0.02
Driv3r;"";GBA;2005;Racing;Atari;0.02;0.01;0.0;0.0;0.03;0.0;0;5.4;5;M;2;0.995;0.0;0.425;0.48;0.095
Street Supremacy;"";PSP;2005;Racing;Konami Digital Entertainment;0.03;0.0;0.0;0.0;0.03;41.0;31;0.0;0;E;49;0.37250000000000005;0.025;0.12;0.19;0.037500000000000006
Best Friends Tonight;"";DS;2010;Misc;Ubisoft;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E10+;2;0;0;0;0;0
Diabolik Lovers: Lunatic Parade;Diabolik Lovers;PSV;2016;Adventure;Idea Factory;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;4;0.025;0.025;0.0;0.0;0.0
Red Faction: Guerrilla;Red Faction;PC;2009;Shooter;THQ;0.0;0.03;0.0;0.01;0.03;82.0;29;7.5;309;M;5;0.508;0.014000000000000002;0.17800000000000002;0.248;0.066
River King: Mystic Valley (jp sales);River King;DS;2007;Sports;Rising Star Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.07;0.0;0.0;0.07;0.0
Winning Post World;"";PS2;2009;Sports;Tecmo Koei;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;4;0.0275;0.0275;0.0;0.0;0.0
Beyond the Labyrinth;"";3DS;2012;Role-Playing;Konami Digital Entertainment;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
JoJos Bizarre Adventure: Eyes of Heaven;JoJos Bizarre Adventure;PS3;2015;Fighting;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0.2233333333333333;0.17666666666666667;0.006666666666666667;0.03666666666666667;0.0033333333333333335
Legend of the Dragon;"";PSP;2007;Fighting;Game Factory;0.03;0.0;0.0;0.0;0.03;38.0;12;0.0;0;T;9;0.63;0.6;0.0;0.03;0.0
.hack: Sekai no Mukou ni + Versus;.hack;PS3;2012;Action;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Disney Sports Soccer;"";GC;2002;Sports;Konami Digital Entertainment;0.03;0.01;0.0;0.0;0.03;75.0;7;0.0;0;E;1;0.03;0.0;0.01;0.02;0.0
Clash of Elementalists;"";3DS;2013;Action;Unknown;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;12;0.38000000000000006;0.16;0.08333333333333333;0.11666666666666665;0.02
Cooking Mama 5: Bon Appetit!;Cooking Mama 5;3DS;2013;Simulation;Office Create;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Mame Goma: Honobo no Nikki;Mame Goma;DS;2007;Simulation;TDK Core;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0;0;0;0;0
Looney Tunes: Galactic Sports;Looney Tunes;PSV;2015;Action;Sony Computer Entertainment;0.0;0.03;0.0;0.01;0.03;0.0;0;0.0;0;;10;0.2475;0.0;0.0425;0.185;0.025
Prince of Persia: The Forgotten Sands;Prince of Persia;PC;2010;Action;Ubisoft;0.0;0.03;0.0;0.0;0.03;75.0;16;6.6;220;T;19;0.5672222222222222;0.0011111111111111111;0.21611111111111114;0.28833333333333333;0.06055555555555557
Disney's Hide & Sneak;"";GC;2003;Action;Capcom;0.03;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;124;0.407027027027027;0.008108108108108109;0.12270270270270263;0.23972972972972967;0.037027027027027044
Astonishia Story;"";PSP;2006;Role-Playing;Ubisoft;0.03;0.0;0.0;0.0;0.03;48.0;35;4.9;18;E10+;62;0.41333333333333333;0.15666666666666665;0.05611111111111111;0.17888888888888888;0.022222222222222223
Nobunaga no Yabou: Kakushin with Power-Up Kit;Nobunaga no Yabou;PS2;2008;Strategy;Tecmo Koei;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;8;0.18;0.14125000000000001;0.0;0.0375;0.00125
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice;Super Robot Taisen OG Saga;PSV;2013;Strategy;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0.07;0.07;0.0;0.0;0.0
Raw Danger!;"";PS2;2006;Action;505 Games;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;1;0.06;0.06;0.0;0.0;0.0
Monster Rancher Hop-A-Bout;"";PS;2000;Action;Tecmo Koei;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;24;0.718;0.5599999999999999;0.086;0.06;0.012
Resident Evil 4 HD;"";XOne;2016;Shooter;Capcom;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;;4;0.08;0.049999999999999996;0.0;0.025;0.005
Barbie and Her Sisters Puppy Rescue;"";3DS;2015;Action;Namco Bandai Games;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;E;4;0.016666666666666666;0.0;0.016666666666666666;0.0;0.0
Hajime no Ippo: The Fighting! (2014);Hajime no Ippo;PS3;2014;Sports;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0;0;0;0;0
Custom Beat Battle: Draglade 2;Custom Beat Battle;DS;2008;Fighting;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Max & the Magic Marker;"";Wii;2011;Platform;Unknown;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;1;0.05;0.0;0.04;0.0;0.0
The Sims 2: Glamour Life Stuff;The Sims 2;PC;2006;Simulation;Electronic Arts;0.0;0.03;0.0;0.01;0.03;0.0;0;6.7;7;T;19;0.45210526315789473;0.0;0.14789473684210525;0.24315789473684207;0.05894736842105264
Gotouchi Kenkei DS;"";DS;2006;Misc;Spike;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;94;0.130625;0.1234375;0.0;0.0065625;0.0003125
Bikkuriman Daijiten;"";DS;2007;Misc;3 O'Clock;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0;0;0;0;0
Accel World: Ginyoku no Kakusei;Accel World;PS3;2012;Adventure;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0.02;0.02;0.0;0.0;0.0
Elf Bowling 1 & 2;"";GBA;2005;Sports;Ignition Entertainment;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;20;0.187;0.0;0.028000000000000004;0.14300000000000002;0.015000000000000005
Mystery Case Files: Ravenhearst;Mystery Case Files;PC;2007;Puzzle;Focus Home Interactive;0.01;0.02;0.0;0.01;0.03;0.0;0;0.0;0;;3;0;0;0;0;0
Agatha Christies The ABC Murders;"";PS4;2016;Adventure;Microids;0.02;0.01;0.0;0.01;0.03;67.0;17;6.5;13;T;6;0.07;0.0;0.0225;0.04;0.0075
Midnight Mysteries: The Edgar Allan Poe Conspiracy;Midnight Mysteries;PC;2009;Adventure;GSP;0.0;0.03;0.0;0.01;0.03;0.0;0;0.0;0;T;1;0.12;0.0;0.03;0.08;0.01
GunGriffon: Allied Strike;GunGriffon;X;2004;Simulation;Microsoft Game Studios;0.02;0.01;0.0;0.0;0.03;55.0;21;0.0;0;T;0;0;0;0;0;0
Stacked with Daniel Negreanu;"";PSP;2006;Misc;Myelin Media;0.03;0.0;0.0;0.0;0.03;63.0;13;0.0;0;T;3;0.05;0.0;0.02;0.03;0.005
Yuusha Shisu.;"";PSV;2016;Role-Playing;Nippon Ichi Software;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;5;0.027500000000000004;0.02;0.0025;0.0025;0.0025
Vitamin X Evolution;"";DS;2008;Adventure;D3Publisher;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.02;0.02;0.0;0.0;0.0
Saru! Get You! SaruSaru Daisakusen;"";PSP;2007;Platform;Sony Computer Entertainment;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!;PriPara & Pretty Rhythm;3DS;2015;Action;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Arthur and the Invisibles;"";DS;2007;Adventure;Atari;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;;5;0;0;0;0;0
One Piece: Daikaizoku Coliseum;One Piece;3DS;2016;Fighting;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;21;0.242;0.193;0.023;0.016;0.011
The Flintstones: Big Trouble in Bedrock;The Flintstones;GBA;2001;Platform;Swing! Entertainment;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;1;0;0;0;0;0
RACE On;"";PC;2009;Racing;bitComposer Games;0.0;0.03;0.0;0.01;0.03;73.0;14;8.2;20;E;208;0.37364102564102564;0.02728205128205127;0.11087179487179484;0.208051282051282;0.026769230769230722
PopCap Arcade Vol 2;"";X360;2009;Misc;PopCap Games;0.03;0.0;0.0;0.0;0.03;67.0;4;0.0;0;E10+;1;0;0;0;0;0
Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken;"";DS;2010;Misc;Kamui;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Silverlicious;"";DS;2012;Action;GameMill Entertainment;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;0;0;0;0;0;0
Majesty 2: The Fantasy Kingdom Sim;Majesty 2;X360;2009;Simulation;Paradox Interactive;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;;1;0.02;0.0;0.0;0.01;0.0
Smart Girls Winter Wonderland;"";DS;2008;Misc;UFO Interactive;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;0;0;0;0;0;0
BeatMania IIDX 14 Gold;"";PS2;2008;Simulation;Konami Digital Entertainment;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;6;0.02;0.02;0.0;0.0;0.0
Castlevania: Lords of Shadow - Reverie;Castlevania;PS3;2011;Action;Konami Digital Entertainment;0.02;0.0;0.0;0.01;0.03;0.0;0;0.0;0;;15;0.335;0.026250000000000002;0.11750000000000002;0.1525;0.0375
Sengoku Otome: Legend Battle;Sengoku Otome;PSV;2016;Action;Unknown;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Big Ichigeki! Pachi-Slot Taikouryku Universal Museum;"";SAT;1996;Misc;ASK;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Toriko: Ultimate Survival;Toriko;3DS;2013;Action;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0;0;0;0;0
The Binding of Isaac;"";PC;2012;Action;Unknown;0.0;0.03;0.0;0.0;0.03;84.0;30;8.3;1015;;1;0.17;0.0;0.07;0.09;0.02
Vegas Casino;"";DS;2007;Misc;Neko Entertainment;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;T;1;0.04;0.0;0.0;0.03;0.0
Maximum Racing: GP Classic Racing;Maximum Racing;Wii;2010;Racing;Nordic Games;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;6;0.015000000000000001;0.0;0.0016666666666666668;0.013333333333333334;0.0
Madou Monogatari;"";SAT;1998;Role-Playing;Compile;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;15;0.23;0.22;0.0;0.0;0.0075
Tork: Prehistoric Punk;Tork;X;2005;Platform;Microsoft Game Studios;0.02;0.01;0.0;0.0;0.03;62.0;21;6.2;6;E;0;0;0;0;0;0
Togainu no Chi: True Blood;Togainu no Chi;PS2;2008;Adventure;Kadokawa Shoten;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai;"";3DS;2012;Adventure;D3Publisher;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;33;0.04111111111111112;0.04111111111111112;0.0;0.0;0.0
Chicken Shoot 2;"";GBA;2005;Adventure;Zoo Digital Publishing;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;E10+;7;0;0;0;0;0
Trials Fusion;"";PC;2014;Racing;Ubisoft;0.0;0.03;0.0;0.0;0.03;80.0;12;6.8;97;E10+;9;0.24;0.0025;0.10750000000000001;0.1025;0.030000000000000002
SuperCar Challenge;"";PS3;2009;Racing;System 3 Arcade Software;0.0;0.03;0.0;0.01;0.03;65.0;23;7.8;11;;77;0.11894736842105262;0.01;0.033684210526315796;0.06473684210526318;0.011578947368421055
Overlord II;"";PC;2009;Action;Codemasters;0.0;0.03;0.0;0.0;0.03;79.0;32;8.1;159;T;57;0.5835294117647057;0.04764705882352942;0.22470588235294112;0.24058823529411763;0.06999999999999999
River City Super Sports Challenge;"";DS;2010;Sports;Arc System Works;0.01;0.0;0.02;0.0;0.03;0.0;0;0.0;0;T;0;0;0;0;0;0
Flipper Critters;"";DS;2007;Simulation;Conspiracy Entertainment;0.03;0.0;0.0;0.0;0.03;60.0;13;0.0;0;E;1;0;0;0;0;0
Sea Park Tycoon;"";DS;2010;Simulation;Foreign Media Games;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;E;0;0;0;0;0;0
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen;Pachinko Kamen Rider;PS2;2008;Misc;Hackberry;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Underground Pool;"";DS;2007;Sports;UFO Interactive;0.03;0.0;0.0;0.0;0.03;40.0;7;0.0;0;E;0;0;0;0;0;0
Accel World: Ginyoku no Kakusei;Accel World;PSP;2012;Adventure;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0.02;0.02;0.0;0.0;0.0
Breath of Fire III;"";PSP;2005;Role-Playing;Capcom;0.0;0.02;0.0;0.01;0.03;0.0;0;9.7;7;T;1;1.0;0.46;0.19;0.29;0.07
Jikandia: The Timeless Land;Jikandia;PSP;2010;Role-Playing;Idea Factory;0.03;0.0;0.0;0.0;0.03;60.0;5;7.2;5;T;0;0;0;0;0;0
Classic Dungeon: Fuyoku no Masoujin;Classic Dungeon;PSP;2010;Role-Playing;Nippon Ichi Software;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Travel Coach: Europe 1;Travel Coach;DS;2008;Misc;HMH Interactive;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Toy Shop;"";DS;2008;Simulation;Majesco Entertainment;0.03;0.0;0.0;0.0;0.03;31.0;7;5.4;11;E;0;0;0;0;0;0
Rampo;"";SAT;1995;Adventure;Sega;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Montessori Music;"";DS;2008;Misc;Oxygen Interactive;0.01;0.02;0.0;0.0;0.03;0.0;0;0.0;0;E;35;0.5089285714285714;0.028928571428571425;0.18357142857142855;0.23535714285714285;0.061428571428571443
Medabots Girls Mission: Metabee Ver. / Rokusho Ver.;Medabots Girls Mission;3DS;2016;Role-Playing;Rocket Company;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
My Pet Shop (JP sales);"";DS;2008;Simulation;Square Enix;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Hallowed Legends: Samhain;Hallowed Legends;PC;2011;Adventure;Focus Home Interactive;0.0;0.03;0.0;0.01;0.03;0.0;0;0.0;0;;1;0;0;0;0;0
Ebikore Photo Kano Kiss ;"";PSV;2015;Action;Kadokawa Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Exstetra;"";PSV;2013;Role-Playing;FuRyu;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.01;0.01;0.0;0.0;0.0
Dodge Racing: Charger vs Challenger;Dodge Racing;DS;2009;Racing;Zushi Games;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;1;0.12;0.0;0.0;0.11;0.01
Beastly;"";Wii;2011;Misc;Unknown;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E10+;1;0;0;0;0;0
Gokujou!! Mecha Mote Iinchou: MM My Best Friend!;Gokujou!! Mecha Mote Iinchou;DS;2010;Simulation;Konami Digital Entertainment;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Rome: Total War - Gold Edition;Rome;PC;2006;Strategy;Sega;0.0;0.03;0.0;0.01;0.03;0.0;0;8.6;20;T;2;0.06;0.0;0.049999999999999996;0.0;0.01
Summer Athletics 2009;"";X360;2009;Sports;49Games;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;15;0.11555555555555556;0.0;0.03333333333333334;0.05444444444444444;0.024444444444444446
Biker Mice From Mars;"";DS;2007;Racing;Game Factory;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E10+;8;0.06;0.0;0.02;0.03;0.01
Hiiro no Kakera 2: Hisui no Shizuku;Hiiro no Kakera 2;PS2;2007;Adventure;Idea Factory;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Rugby World Cup 2015;"";X360;2015;Sports;Ubisoft;0.0;0.03;0.0;0.0;0.03;0.0;0;8.0;5;E;7;0.11;0.0;0.0842857142857143;0.004285714285714286;0.018571428571428572
Sorcery Saga: The Curse of the Great Curry God;Sorcery Saga;PSV;2013;Role-Playing;Rising Star Games;0.0;0.0;0.03;0.0;0.03;65.0;17;7.3;44;T;0;0;0;0;0;0
Pro Yakyuu Spirits 5 Kanzenban;"";PS3;2008;Sports;Konami Digital Entertainment;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.05;0.05;0.0;0.0;0.0
Big Hero 6: Battle in the Bay;Big Hero 6;3DS;2014;Action;GameMill Entertainment;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;1;0.01;0.0;0.01;0.0;0.0
Cabelas Big Game Hunter: Pro Hunts;Cabelas Big Game Hunter;PS3;2014;Shooter;Activision;0.03;0.0;0.0;0.01;0.03;0.0;0;5.9;8;T;4;0.025;0.0;0.0;0.02;0.0
Mighty No. 9;"";XOne;2016;Platform;Deep Silver;0.03;0.0;0.0;0.0;0.03;55.0;13;4.2;94;E10+;7;0.05500000000000001;0.0;0.005;0.04;0.005
King Arthur II;"";PC;2011;Strategy;Paradox Interactive;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;3;0;0;0;0;0
Dance Factory;"";PS2;2006;Action;Codemasters;0.02;0.01;0.0;0.0;0.03;56.0;22;5.8;8;E;0;0;0;0;0;0
Jig-A-Pix: Wild World;Jig-A-Pix;DS;2009;Puzzle;Zushi Games;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;1;0.04;0.0;0.0;0.03;0.0
Romance of the Three Kingdoms II;"";3DS;2015;Strategy;Tecmo Koei;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.25;0.25;0.0;0.0;0.0
Totally Spies!;"";GBA;2005;Platform;Atari;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;7;0;0;0;0;0
DragonHeart: Fire & Steel;DragonHeart;PS;1996;Action;Acclaim Entertainment;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
"Chaos;Head - Love Chu*Chu!";"";X360;2010;Adventure;5p;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.04;0.04;0.0;0.0;0.0
The Walking Dead: Season One;The Walking Dead;PC;2012;Adventure;Avanquest Software;0.0;0.03;0.0;0.01;0.03;0.0;0;0.0;0;;13;0.307;0.009;0.092;0.164;0.038
Nishijin Pachinko Monogatari 2;"";SNES;1996;Misc;KSS;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
RoadKill;"";GC;2003;Action;Midway Games;0.02;0.01;0.0;0.0;0.03;64.0;12;0.0;0;M;2;0.125;0.0;0.045000000000000005;0.07;0.01
Combat Mission: Shock Force;Combat Mission;PC;2007;Strategy;Paradox Interactive;0.0;0.03;0.0;0.0;0.03;62.0;15;3.3;86;T;0;0;0;0;0;0
The Legend of Heroes III: Song of the Ocean;The Legend of Heroes III;PSP;2006;Role-Playing;Namco Bandai Games;0.03;0.0;0.0;0.0;0.03;58.0;17;6.1;7;E10+;0;0;0;0;0;0
Top Gun: Hard Lock;Top Gun;PS3;2012;Action;505 Games;0.0;0.02;0.0;0.01;0.03;0.0;0;7.8;11;T;6;0.06;0.0;0.02;0.03;0.0
F1 2002;"";GC;2002;Racing;Electronic Arts;0.02;0.01;0.0;0.0;0.03;72.0;7;7.8;4;E;71;0.546808510638298;0.10106382978723404;0.23276595744680847;0.15617021276595747;0.05659574468085104
Mushihimesama Futari Ver 1.5;"";X360;2009;Shooter;Cave;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
Mahjong 300;"";DS;2011;Puzzle;Avanquest;0.0;0.03;0.0;0.0;0.03;0.0;0;0.0;0;;23;0.13;0.006666666666666667;0.006666666666666667;0.10999999999999999;0.006666666666666667
Pocket Fighter;"";SAT;1998;Fighting;Capcom;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.23;0.12;0.04;0.06;0.01
Toaru Majutsu no Kagaku no Ensemble;"";PSP;2013;Adventure;Namco Bandai Games;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;2;0.06;0.06;0.0;0.0;0.0
Ojyousama Express;"";SAT;1998;Strategy;Media Works;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0.06;0.06;0.0;0.0;0.0
Starsky & Hutch;"";GBA;2003;Racing;Empire Interactive;0.02;0.01;0.0;0.0;0.03;0.0;0;0.0;0;;3;0.42;0.0;0.13999999999999999;0.2333333333333333;0.043333333333333335
Doodle Hex;"";DS;2008;Puzzle;Pinnacle;0.0;0.03;0.0;0.0;0.03;68.0;14;0.0;0;;0;0;0;0;0;0
Sitting Ducks;"";GBA;2003;Platform;LSP Games;0.02;0.01;0.0;0.0;0.03;35.0;6;0.0;0;E;8;0.07166666666666667;0.0;0.024999999999999998;0.043333333333333335;0.005
Men of War;"";PC;2009;Strategy;505 Games;0.01;0.02;0.0;0.0;0.03;80.0;22;8.1;137;M;8;0.05;0.0;0.035;0.005;0.01
Brothers Conflict: Brilliant Blue;Brothers Conflict;PSP;2013;Adventure;Idea Factory;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;2;0;0;0;0;0
Garfield: A Tale of Two Kitties;Garfield;DS;2006;Platform;Game Factory;0.03;0.0;0.0;0.0;0.03;59.0;7;0.0;0;E;0;0;0;0;0;0
Fullmetal Alchemist: Brotherhood;Fullmetal Alchemist;PSP;0;Action;Unknown;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;3;0;0;0;0;0
Eyeshield 21: Field Saikyou no Senshi Tachi;Eyeshield 21;Wii;2007;Role-Playing;Nintendo;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;0;0;0;0;0;0
WRC 5: FIA World Rally Championship;WRC 5;PSV;2015;Sports;Bigben Interactive;0.0;0.02;0.0;0.01;0.03;0.0;0;0.0;0;;5;0.034;0.0;0.026000000000000002;0.006;0.004
To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen;To LoveRu Trouble;DS;2008;Adventure;Marvelous Interactive;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.03;0.03;0.0;0.0;0.0
House M.D.;"";DS;2010;Adventure;Mindscape;0.02;0.0;0.0;0.0;0.03;0.0;0;0.0;0;T;20;0.10833333333333334;0.0033333333333333335;0.03333333333333333;0.06333333333333334;0.006666666666666667
Ultimate Block Party;"";PSP;2004;Puzzle;505 Games;0.03;0.0;0.0;0.0;0.03;76.0;12;0.0;0;E;0;0;0;0;0;0
thinkSMART FAMILY!;"";Wii;2010;Misc;Conspiracy Entertainment;0.03;0.0;0.0;0.0;0.03;0.0;0;0.0;0;E;30;0.206;0.0;0.02866666666666667;0.16066666666666665;0.01666666666666667
Last Escort: Club Katze;Last Escort;PSP;2010;Adventure;D3Publisher;0.0;0.0;0.03;0.0;0.03;0.0;0;0.0;0;;1;0.01;0.01;0.0;0.0;0.0
